,Unnamed: 0.1,Unnamed: 0,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,zestimate,zipcode,zpid
66,66.0,26.0,5.0,5.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b0644137d7de467290c3b0a1e4e609e8-p_e.jpg,False,True,False,False,False,False,39.71348,{'is_FSBA': True},5120.0,-104.96901,sqft,6230.0,3095000.0,3095000.0,12933.0,False,CO,169 S Franklin Street,2592400.0,3045145.0,80209,13347265
67,67.0,27.0,2.0,2.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/3f4e20bd5b9fe7f45f62548c517f559e-p_e.jpg,False,True,False,False,False,False,39.63025,{'is_FSBA': True},1050.0,-105.090744,,,365000.0,365000.0,1896.0,False,CO,4747 S Balsam Way  Unit 20-101,269500.0,358922.0,80123,61433815
68,68.0,28.0,4.0,4.0,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a1758482c496760237e4bce9ab84b60b-p_e.jpg,False,True,False,True,False,False,39.68045,{'is_newHome': True},2157.0,-104.92201,,,764990.0,764990.0,3124.0,False,CO,"Taylor Plan, The Hub at Virginia Village",,748000.0,80222,2061477391
69,69.0,29.0,2.0,3.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/acaed0fdd13ec032a08edcdb07a4cd3b-p_e.jpg,False,True,False,False,False,False,39.70297,{'is_FSBA': True},2605.0,-105.03012,sqft,6340.0,475000.0,475000.0,2410.0,False,CO,3316 W Walsh Place,171800.0,469179.0,80219,13359470
70,70.0,30.0,2.0,3.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/7fe8ad7750683cafe427fc05f209f7ec-p_e.jpg,False,True,False,False,False,False,39.766502,{'is_FSBA': True},1296.0,-104.925766,sqft,6250.0,560000.0,560000.0,,False,CO,3308- 3312 Glencoe Street,,,80207,2059763074
71,71.0,31.0,1.0,2.0,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=39.73930358886719,-104.92255401611328&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=sUHrqHnn16SQjgGEUvGG2vLyBeY=",False,True,False,False,False,False,39.739304,{'is_comingSoon': True},1069.0,-104.922554,sqft,3923.0,390000.0,390000.0,2199.0,False,CO,1455 Holly Street,380500.0,435800.0,80220,58686924
72,72.0,32.0,1.0,2.0,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/5b7b2b3526bd4086dfad65afea8410c4-p_e.jpg,False,True,False,False,False,False,39.676895,{'is_FSBA': True},900.0,-104.92428,,,225000.0,225000.0,1447.0,False,CO,5401 E Warren Avenue  Unit 206,163800.0,225000.0,80222,13413061
73,73.0,33.0,0.0,,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ed971b0e308da7451e2adaa62ea52acb-p_e.jpg,False,True,False,False,False,False,39.795692,{'is_comingSoon': True},2018.0,-104.84134,sqft,6870.0,475000.0,475000.0,2497.0,False,CO,5514 Salem Street,342900.0,430700.0,80239,13278781
74,74.0,34.0,2.0,3.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a8c26868eefb5001dccc15177706924c-p_e.jpg,False,True,False,False,False,False,39.776005,{'is_FSBA': True},1681.0,-104.756905,sqft,5000.0,250000.0,250000.0,2522.0,False,CO,4390 Genoa Street,338400.0,246247.0,80249,13275324
75,75.0,35.0,3.0,4.0,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9520b867a787d5888b4fc3638f2eb5ce-p_e.jpg,False,True,False,False,False,False,39.661747,{'is_comingSoon': True},2606.0,-105.05465,sqft,10018.8,539000.0,539000.0,2799.0,False,CO,2913 S Depew Street,423700.0,539100.0,80227,13324643
76,76.0,36.0,3.0,2.0,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/d52f846465d54ed988d39fd4ed406c90-p_e.jpg,False,True,False,False,False,False,39.729923,{'is_FSBA': True},1340.0,-104.98025,,,570000.0,570000.0,2804.0,False,CO,899 N Pearl St APT 17,473300.0,561857.0,80203,13333929
77,77.0,37.0,1.0,3.0,Denver,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3ff15a3c33c532a3ca4634f34a4704c5-p_e.jpg,False,True,False,False,False,False,39.709118,"{'is_FSBA': True, 'is_openHouse': True}",1132.0,-105.00682,sqft,6250.0,409900.0,409900.0,2404.0,False,CO,1420 W Dakota Avenue,371900.0,403341.0,80223,13357058
78,78.0,38.0,2.0,4.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f65997bddb9fedc99aaaf5988cd664f7-p_e.jpg,False,True,False,False,False,False,39.682087,{'is_FSBA': True},1353.0,-105.049286,sqft,7730.0,440000.0,440000.0,2400.0,False,CO,1903 S Wolcott Court,368900.0,435111.0,80219,13382250
79,79.0,39.0,4.0,4.0,Denver,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/58088eb07da713fc83513f905e5beef8-p_e.jpg,False,True,False,False,False,False,39.72539,{'is_FSBA': True},3165.0,-104.965546,sqft,4330.0,1425000.0,1425000.0,5278.0,False,CO,590 N Williams Street,1103500.0,1413367.0,80218,13345624
80,80.0,0.0,,,Boulder,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/71c8a9ee97f3ce1fbb1d432a4fe08862-p_e.jpg,False,True,False,False,False,False,40.06016,{'is_FSBA': True},,-105.265076,acres,9.84,2699000.0,2699000.0,2300.0,False,CO,2435 Yarmouth Avenue,1159700.0,,80301,147273936
81,81.0,1.0,2.0,2.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/fbe06b47845bc62770b98c686b94ed0f-p_e.jpg,False,True,False,False,False,False,40.016716,"{'is_comingSoon': True, 'is_openHouse': True}",1489.0,-105.28412,acres,0.3299999999999999,1395000.0,1395000.0,4200.0,False,CO,840 Pearl St UNIT D,845575.0,1124400.0,80302,13261316
82,82.0,2.0,3.0,3.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ac78a1de18e1a842a8ce8dcd1714f501-p_e.jpg,False,True,False,False,False,False,39.981228,"{'is_comingSoon': True, 'is_openHouse': True}",2138.0,-105.25921,sqft,7405.2,1424900.0,1424900.0,,False,CO,2810 Duke Cir,1075300.0,,80305,13186065
83,83.0,3.0,4.0,7.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0ac4d2a9ef804eb4b6c9e01dcb2256f9-p_e.jpg,False,True,False,False,False,False,40.009922,"{'is_FSBA': True, 'is_openHouse': True}",5363.0,-105.21115,acres,0.38,2350000.0,2350000.0,6128.0,False,CO,6111 Reserve Dr,1361600.0,2294749.0,80303,13227330
84,84.0,4.0,3.0,3.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/10fa323417e1bdcdcfc267cdd557f578-p_e.jpg,False,True,False,False,False,False,40.03057,"{'is_FSBA': True, 'is_openHouse': True}",1586.0,-105.2431,sqft,1742.4,650000.0,650000.0,2799.0,False,CO,3085 Edison Ct,485000.0,642261.0,80301,13228302
85,85.0,5.0,2.0,2.0,Boulder,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/dec849f5447e9bd4c1b069b653b54f83-p_e.jpg,False,True,False,False,False,False,40.0195,{'is_FSBA': True},1357.0,-105.26227,,,719000.0,719000.0,,False,CO,1850 Folsom St UNIT 308,662300.0,,80302,13223493
86,86.0,6.0,2.0,3.0,Boulder,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/86151bc1e2cfb5e72f8c62fdc03ca99f-p_e.jpg,False,True,False,False,False,False,39.99637,{'is_comingSoon': True},1862.0,-105.254265,sqft,6969.6,880000.0,880000.0,2992.0,False,CO,380 32nd St,673200.0,836100.0,80305,13184667
87,87.0,7.0,3.0,4.0,Boulder,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4c48dd79e46f1b85964d4d3cdb4c6008-p_e.jpg,False,True,False,False,False,False,40.01643,{'is_comingSoon': True},2328.0,-105.321686,acres,1.65,1387000.0,1387000.0,4185.0,False,CO,357 Canyonside Dr,882900.0,1200300.0,80302,13195622
88,88.0,8.0,2.0,2.0,Boulder,USA,USD,1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/6f056ea2c4b607f0e274b033aa470206-p_e.jpg,False,True,False,False,False,False,39.99905,{'is_FSBA': True},1314.0,-105.23802,,,599000.0,599000.0,2422.0,False,CO,4475 Laguna Place  Unit 203,506900.0,589924.0,80303,13230851
89,89.0,9.0,2.0,2.0,Boulder,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/2505c11357f84404cbc9e9778f4fd10d-p_e.jpg,False,True,False,False,False,False,40.059074,{'is_comingSoon': True},887.0,-105.21284,,,445000.0,445000.0,1895.0,False,CO,4680 White Rock Cir UNIT 2,351400.0,395800.0,80301,59998794
90,90.0,10.0,4.0,5.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4f92c64c348211ec7e65af4d47346341-p_e.jpg,False,True,False,False,False,False,39.977287,{'is_comingSoon': True},2713.0,-105.255905,sqft,7070.0,1599900.0,1599900.0,3936.0,False,CO,1225 Hartford Drive,1096700.0,1213600.0,80305,13184664
91,91.0,11.0,1.0,2.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/94248892e6ceefd66f6c4e11c3f0f856-p_e.jpg,False,True,False,False,False,False,,{'is_comingSoon': True},792.0,,,,325000.0,325000.0,1907.0,False,CO,2707 Valmont Road  Unit 101,,,80304,2076559985
92,92.0,12.0,1.0,2.0,Boulder,USA,USD,1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/70298c759e62821aa38753b780f1075e-p_e.jpg,False,True,False,False,False,False,40.030396,{'is_comingSoon': True},792.0,-105.26038,,,325000.0,325000.0,,False,CO,2707 Valmont Rd D-101,,,80304,2059769928
93,93.0,13.0,4.0,4.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9b85e5cefe8d97134e73e77f1ed7a353-p_e.jpg,False,True,False,False,False,False,40.04674,{'is_FSBA': True},4283.0,-105.21753,acres,15.03,3950000.0,3950000.0,,False,CO,3950 57th Street,,,80301,2062764450
94,94.0,14.0,3.0,4.0,Boulder,USA,USD,3,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/368c297b2ab63f245b1fed4ac852c194-p_e.jpg,False,True,False,False,False,False,40.046375,{'is_comingSoon': True},2957.0,-105.30228,acres,1.05,1200000.0,1200000.0,5073.0,False,CO,1298 Linden Dr,830800.0,1170300.0,80304,13196993
95,95.0,15.0,2.0,1.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/51337f5608a46ea8b87bea37ab6055cd-p_e.jpg,False,True,False,False,False,False,40.018433,{'is_FSBA': True},1085.0,-105.27389,,,1050000.0,1050000.0,,False,CO,1655 Walnut St STE 108,780600.0,,80302,88908001
96,96.0,16.0,2.0,2.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/06307866b17d574782b8ac52312b34cb-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},798.0,,,,398500.0,398500.0,,False,CO,6106 Habitat Dr K-1,,,80301,2060456345
97,97.0,17.0,2.0,2.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/9a7c19bd10369b198e6ec025b285e22a-p_e.jpg,False,True,False,False,False,False,40.06068,{'is_FSBA': True},798.0,-105.21128,,,398500.0,398500.0,1900.0,False,CO,6106 Habitat Drive  Unit 1,340900.0,406900.0,80301,13258960
98,98.0,18.0,5.0,4.0,Boulder,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f4dc3c85803725ff51894b1a330d472b-p_e.jpg,False,True,False,False,False,False,40.05394,{'is_newHome': True},5358.0,-105.27124,sqft,8712.0,2797000.0,2797000.0,,False,CO,1981 Vine Ave,207100.0,,80304,335666917
99,99.0,19.0,4.0,6.0,Boulder,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/66bcc72b2c7e0d64352ff0a51c5000fb-p_e.jpg,False,True,False,False,False,False,40.042812,{'is_comingSoon': True},4741.0,-105.26327,acres,0.42,2685000.0,2685000.0,6775.0,False,CO,3754 N 26th St,1473800.0,1976100.0,80304,13248125
100,100.0,20.0,5.0,5.0,Boulder,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8995f12867d41bd44caa2db938d2e789-p_e.jpg,False,True,False,False,False,False,40.02688,{'is_newHome': True},3010.0,-105.28289,sqft,6098.4,2550000.0,2550000.0,9681.0,False,CO,2802 11th St,1094350.0,2387700.0,80304,13179878
101,101.0,21.0,6.0,5.0,Boulder,USA,USD,4,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8e3f48e8bf27c59095f8e1bcca01e941-p_e.jpg,False,True,False,False,False,False,40.037033,{'is_newHome': True},5181.0,-105.29135,acres,0.25,4500000.0,4500000.0,15084.0,False,CO,402 Juniper Ave,3273900.0,4100000.0,80304,13182128
102,102.0,22.0,6.0,5.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a98885570a0edcd3291d8f5635dc6dc1-p_e.jpg,False,True,False,False,False,False,40.024967,{'is_newHome': True},3945.0,-105.28846,sqft,10454.4,6750000.0,6750000.0,,False,CO,2670 6th St,,,80304,2061187456
103,103.0,23.0,2.0,2.0,Boulder,USA,USD,4,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/256a3e5b1a9ae06bdec09026df1db9eb-p_e.jpg,False,True,False,False,False,False,40.013412,{'is_FSBA': True},1332.0,-105.29332,,,880000.0,880000.0,3643.0,False,CO,315 Arapahoe Ave UNIT 202,765900.0,867500.0,80302,13242047
104,104.0,24.0,2.0,3.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/327fe7f0d27616b80033b87f16f57d90-p_e.jpg,False,True,False,False,False,False,39.991714,{'is_FSBA': True},1536.0,-105.24664,sqft,6969.6,875000.0,875000.0,,False,CO,45 S 38th St,637000.0,,80305,13187062
105,105.0,25.0,,,Boulder,USA,USD,5,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/66a1fc8140f5df0359b218d29c9ee2a7-p_e.jpg,False,True,False,False,False,False,39.992626,{'is_FSBA': True},,-105.16649,acres,1.29,1690000.0,1690000.0,,False,CO,7980 Fairview Rd,1323080.0,,80303,13197732
106,106.0,26.0,4.0,5.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/71cf0a54d53b0966ac3e03c15b932f0e-p_e.jpg,False,True,False,False,False,False,39.996353,{'is_FSBA': True},2802.0,-105.268486,sqft,7405.2,2350000.0,2350000.0,,False,CO,300 19th St,,,80302,2060458110
107,107.0,27.0,3.0,4.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e4d2d97c6c16c8c7f8201fdcc62e9fc6-p_e.jpg,False,True,False,False,False,False,40.018635,{'is_comingSoon': True},3048.0,-105.14216,acres,0.6717401285583103,1395000.0,1395000.0,3995.0,False,CO,9032 Tahoe Lane,954500.0,1234300.0,80301,13197916
108,108.0,28.0,3.0,4.0,Boulder,USA,USD,5,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a2ed85281e770c2510abb825036ed00-p_e.jpg,False,True,False,False,False,False,40.004303,{'is_FSBA': True},2426.0,-105.23484,sqft,6969.6,1150000.0,1150000.0,,False,CO,880 Waite Dr,775800.0,,80303,13186359
109,109.0,29.0,,,Boulder,USA,USD,5,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/a6f8b6c53723fb22c2fd160ebc7aa70b-p_e.jpg,False,True,False,False,False,False,,{'is_FSBA': True},,,acres,1.29,1690000.0,1690000.0,,False,CO,7980 Fairview Road  Lot 11,,,80303,2063397583
110,110.0,30.0,2.0,3.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d17033a135d112b1f378477889cb06e1-p_e.jpg,False,True,False,False,False,False,39.977802,{'is_FSBA': True},1280.0,-105.25887,sqft,8712.0,1150000.0,1150000.0,,False,CO,2840 La Grange Cir,,,80305,2070795688
111,111.0,31.0,4.0,3.0,Boulder,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9259ff26d07efed9e52d45b7958a4757-p_e.jpg,False,True,False,False,False,False,40.06201,{'is_FSBA': True},3143.0,-105.18335,acres,0.36,3249950.0,3249950.0,,False,CO,7323 Old Post Rd,1262900.0,,80301,13199954
112,112.0,32.0,4.0,4.0,Boulder,USA,USD,6,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/83e4799e881c60d870a1ed124c025f47-p_e.jpg,False,True,False,False,False,False,40.024197,{'is_newHome': True},2200.0,-105.259834,sqft,1.0,2150000.0,2150000.0,,False,CO,2711 Pine St,,,80302,2059847666
113,113.0,33.0,4.0,4.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/df4508651edc9b055f7a5c67ad4e1458-p_e.jpg,False,True,False,False,False,False,40.003235,{'is_FSBA': True},3608.0,-105.27707,sqft,9147.6,2685000.0,2685000.0,9739.0,False,CO,870 12th St,1900000.0,2636181.0,80302,13176840
114,114.0,34.0,2.0,3.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2304f0d3f20abbb3fa2ea61997b38e40-p_e.jpg,False,True,False,False,False,False,40.015453,{'is_FSBA': True},1927.0,-105.45551,acres,1.6,750000.0,750000.0,3200.0,False,CO,1051 Primos Rd,538400.0,741222.0,80302,13192955
115,115.0,35.0,4.0,4.0,Boulder,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ce3fbe9175b5005900192d309a1f118-p_e.jpg,False,True,False,False,False,False,40.032578,"{'is_FSBA': True, 'is_openHouse': True}",4609.0,-105.285255,sqft,6098.4,3750000.0,3750000.0,10313.0,False,CO,3184 9th St,1762500.0,3661833.0,80304,13178808
116,116.0,36.0,2.0,4.0,Boulder,USA,USD,10,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/70be9e023b7b35d8cc24e6718c6baa2d-p_e.jpg,False,True,False,False,False,False,40.030895,{'is_FSBA': True},1404.0,-105.28064,sqft,9049.0,1000000.0,1000000.0,3499.0,False,CO,3015 13th Street,878800.0,981595.0,80304,13181910
117,117.0,37.0,3.0,5.0,Boulder,USA,USD,10,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/6165e19fdfb31c7de7d6d5011c2a4d4e-p_e.jpg,False,True,False,False,False,False,40.01477,{'is_FSBA': True},1879.0,-105.27047,sqft,4356.0,1547000.0,1547000.0,1994.0,False,CO,1843 Arapahoe Ave,953200.0,1513195.0,80302,13177890
118,118.0,38.0,3.0,7.0,Boulder,USA,USD,10,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/6003e5a380ad60403fd52eb0ee9d5104-p_e.jpg,False,True,False,False,False,False,40.000965,{'is_FSBA': True},2637.0,-105.26878,sqft,6098.4,2297700.0,2297700.0,,False,CO,741-743 19th St,,,80302,2059965225
119,119.0,39.0,6.0,10.0,Boulder,USA,USD,10,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/630bfa85e5a61d8928fcc7f251758037-p_e.jpg,False,True,False,False,False,False,40.014957,{'is_FSBA': True},3336.0,-105.26493,sqft,5227.2,2799700.0,2799700.0,3949.0,False,CO,1509 23rd St,1347600.0,2740131.0,80302,13240094
120,120.0,0.0,4.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.671281814575195,-95.49441528320312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hLqOYbjBJgT_MwZojPhJhfvaqHY=",False,True,False,False,False,False,29.671282,{'is_FSBA': True},2450.0,-95.494415,sqft,8280.756,750000.0,750000.0,2449.0,False,TX,5934 Dumfries Dr,342212.0,356300.0,77096,28089924
121,121.0,1.0,2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ff807063f2b704263ca7ed4157d242e4-p_e.jpg,False,True,False,False,False,False,29.856743,{'is_FSBA': True},1650.0,-95.24916,sqft,7320.0,269900.0,269900.0,1892.0,False,TX,9514 Caddo Rd,26318.0,269263.0,77078,97635416
122,122.0,2.0,3.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/27ad60706f4d02a8ffa9308c92b35b1e-p_e.jpg,False,True,False,False,False,False,29.6738,{'is_FSBA': True},2050.0,-95.510445,sqft,3374.0,239900.0,239900.0,2014.0,False,TX,7655 S Braeswood Blvd APT 42,142412.0,180300.0,77071,28225224
123,123.0,3.0,2.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/75e2de495f66ae912461fa603d9ca592-p_e.jpg,False,True,False,False,False,False,29.946434,{'is_FSBA': True},2009.0,-95.58101,sqft,8820.9,330000.0,330000.0,1995.0,False,TX,11803 Rowood Dr,290014.0,275700.0,77070,28188561
124,124.0,4.0,3.0,4.0,Humble,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/61217a91d7e107e361111f35e0241d89-p_e.jpg,False,True,False,False,False,False,30.039133,"{'is_FSBA': True, 'is_openHouse': True}",2362.0,-95.248436,sqft,4991.976,289500.0,289500.0,2082.0,False,TX,1603 Trail Forest Ct,257205.0,280548.0,77339,84011963
125,125.0,5.0,3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5ceb023a41cf8577b709dedebe333e41-p_e.jpg,False,True,False,False,False,False,29.767029,{'is_FSBA': True},3001.0,-95.59801,sqft,9243.432,699000.0,699000.0,4579.0,False,TX,14318 Cindywood Dr,599451.0,720500.0,77079,28095372
126,126.0,6.0,2.0,2.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/d43808ef2285d14ff1591c851aa80f19-p_e.jpg,False,True,False,False,False,False,,{'is_newHome': True},1804.0,,sqft,5000.0,380000.0,380000.0,2227.0,False,TX,9306 Arledge St,,369419.0,77075,2062730930
127,127.0,7.0,5.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/62c9e3f28abbc7a0a3e9b7de3f6a8375-p_e.jpg,False,True,False,False,False,False,29.712053,{'is_newHome': True},3435.0,-95.43891,sqft,5000.688,2195000.0,2195000.0,9721.0,False,TX,3825 Byron St,1548020.0,1581200.0,77005,27823354
128,128.0,8.0,3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/886ebc274955e808f954052f4f3abcf9-p_e.jpg,False,True,False,False,False,False,29.952154,{'is_FSBA': True},2408.0,-95.489265,sqft,6721.308,329900.0,329900.0,2094.0,False,TX,4715 Brooklawn Dr,232941.0,248700.0,77066,28414396
129,129.0,9.0,3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3000f33241a39a8eb87705c002c72704-p_e.jpg,False,True,False,False,False,False,29.79537,"{'is_FSBA': True, 'is_openHouse': True}",1429.0,-95.55083,sqft,7884.36,480000.0,480000.0,1900.0,False,TX,1438 Shadeland Dr,304830.0,456365.0,77043,27999807
130,130.0,10.0,3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6bab07abbf72d43adac65770b8cb6351-p_e.jpg,False,True,False,False,False,False,29.987387,{'is_FSBA': True},2304.0,-95.59113,sqft,9600.624,300000.0,300000.0,2180.0,False,TX,11514 Parkriver Dr,291141.0,320600.0,77070,28205096
131,131.0,11.0,0.0,,Houston,USA,USD,0,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/39266604fc098472c00b7d4320d5362e-p_e.jpg,False,True,False,False,False,False,29.753546,{'is_FSBA': True},,-95.32909,sqft,5370.948,200000.0,200000.0,1517.0,False,TX,510 N Estelle St,181458.0,,77003,97670434
132,132.0,12.0,2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2fed8724aaf46ee0415160548fe58b95-p_e.jpg,False,True,False,False,False,False,29.795654,{'is_FSBA': True},1745.0,-95.193535,sqft,7245.0,280000.0,280000.0,1759.0,False,TX,13026 Ellesmere Dr,208355.0,280000.0,77015,28317769
133,133.0,13.0,0.0,,Houston,USA,USD,0,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.659414291381836,-95.34986114501953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tbSOMj_74cCr-0B7XOqonC_oNdA=",False,True,False,False,False,False,,{'is_FSBA': True},,,sqft,3550.14,107800.0,107800.0,1649.0,False,TX,0 Mallow St,,,77033,2103447620
