"bathrooms","bedrooms","city","country","currency","latitude","livingArea","longitude","lotAreaUnit","priceForHDP","rentZestimate","state","streetAddress","taxAssessedValue","zestimate","zipcode","priceinmil","lotArea","range_1"
2,3,"Cranston","USA","USD",41.77833,2007,-71.3964,"sqft",495000,2731,"RI","235 Pawtuxet Ave",394200,517300,2905,0.495,6.534,"Medium"
3,4,"Fort Mill","USA","USD",35.067017,2799,-80.97006,"sqft",485000,2300,"SC","700 Cheval Dr",295607,440700,29708,0.485,12.6324,"Medium"
3,4,"Clover","USA","USD",35.091682,2600,-81.113594,"sqft",497000,2720,"SC","1528 Hedge Apple Rd",303952,468100,29710,0.497,17.424,"Medium"
3,4,"Clover","USA","USD",35.079437,2813,-81.141,"sqft",415000,2234,"SC","6390 Frank Watts Rd",224021,266400,29710,0.415,43.56,"Low"
2,3,"Rock Hill","USA","USD",34.937077,1803,-80.97522,"sqft",339000,1869,"SC","527 Wilmslow Rd",230184,335400,29730,0.339,3.9204,"Low"
3,3,"Fort Mill","USA","USD",35.07683,2724,-80.97131,"sqft",550000,2811,"SC","1223 Gold Rush Ct",344902,519600,29708,0.55,10.0188,"Medium"
2,3,"Lancaster","USA","USD",34.632168,1407,-80.87375,"sqft",289000,1984,"SC","60111 Blue Bird Ln",177500,260800,29720,0.289,3.0492,"Low"
3,4,"Rock Hill","USA","USD",34.947323,2485,-80.94083,"sqft",499900,2496,"SC","517 Riviera Pl",466869,523100,29730,0.4999,16.1172,"Medium"
4,4,"Fort Mill","USA","USD",35.034744,3167,-80.988174,"sqft",950000,4510,"SC","5740 Morris Hunt Dr",492449,809000,29708,0.95,16.1172,"High"
2,2,"Indian Land","USA","USD",34.917778,1393,-80.850655,"sqft",394750,1813,"SC","5014 Broad Ln",252900,363700,29707,0.39475,3.78972,"Low"
2,3,"Rock Hill","USA","USD",34.948387,1464,-81.05278,"sqft",225000,1780,"SC","1560 Forest Glen Dr",121963,273100,29732,0.225,6.9696,"Low"
3,2,"Tega Cay","USA","USD",35.034992,1870,-80.99701,"sqft",515000,2699,"SC","1521 Liberty Row Dr",336689,465500,29708,0.515,5.6628,"Medium"
3,3,"Fort Mill","USA","USD",35.069595,2064,-80.93041,"sqft",335000,2197,"SC","221 Overstone Ct",239028,354300,29715,0.335,1.9602,"Low"
2,3,"Great Falls","USA","USD",34.64474,1959,-80.9122,"sqft",430000,1582,"SC","1603 Deer Branch Rd",214800,385500,29055,0.43,348.48,"Low"
2,3,"Taylors","USA","USD",34.951237,1838,-82.299965,"sqft",250000,1996,"SC","2 Bass Way",142560,267800,29687,0.25,8.712,"Low"
3,6,"Columbia","USA","USD",34.15743,3078,-80.87576,"sqft",363816,2332,"SC","1534 Legion Dr",206000,320900,29229,0.363816,8.712,"Low"
3,2,"Columbia","USA","USD",34.096687,1248,-81.22024,"sqft",185000,1632,"SC","310 Irvine Ct",127000,188900,29212,0.185,1.7424,"Low"
3,3,"Hilton Head Island","USA","USD",32.169327,1756,-80.72308,"sqft",879000,4076,"SC","25 Carnoustie Rd APT 28",459000,854000,29928,0.879,0,"High"
3,2,"Mount Pleasant","USA","USD",32.83963,1356,-79.822334,"sqft",415000,2669,"SC","1130 Monaco Dr",213000,356700,29464,0.415,3.0492,"Low"
2,4,"Deadwood","USA","USD",44.36896,1320,-103.72885,"sqft",299000,1599,"SD","81 Stewart St",106132,236700,57732,0.299,4.7916,"Low"
2,4,"Rapid City","USA","USD",44.064568,2104,-103.14211,"sqft",275000,1569,"SD","4607 Serenity Ct",214400,251300,57703,0.275,7.8408,"Low"
1,3,"Box Elder","USA","USD",44.13856,1062,-103.05596,"sqft",325000,1505,"SD","599 Quinton Ln",257700,289800,57719,0.325,7.4052,"Low"
3,6,"Rapid City","USA","USD",44.056194,2924,-103.11342,"sqft",439900,2199,"SD","3010 Crane Dr",349600,378200,57703,0.4399,19.602,"Low"
3,4,"Jefferson","USA","USD",42.531803,3486,-96.553474,"sqft",575000,2372,"SD","802 Brookside Dr",238946,565254,57038,0.575,43.56,"Medium"
3,4,"Lead","USA","USD",44.33347,2476,-103.7995,"sqft",1299000,5192,"SD","21159 Gilded Mountain Rd",541710,943300,57754,1.299,32.67,"High"
4,3,"Greeneville","USA","USD",36.154358,2466,-82.80665,"sqft",180500,1800,"TN","1404 Brentwood Dr",151500,316100,37743,0.1805,23.5224,"Low"
2,3,"Russellville","USA","USD",36.21494,1629,-83.18633,"sqft",262500,1500,"TN","4902 Brookview Dr",171700,208900,37860,0.2625,57.9348,"Low"
3,3,"Bluff City","USA","USD",36.470814,1612,-82.27997,"sqft",285000,2250,"TN","193 River Rd",154000,240100,37618,0.285,23.958,"Low"
2,3,"Erwin","USA","USD",36.13579,1758,-82.41367,"sqft",230000,1649,"TN","525 Sinasta Dr",94700,229400,37650,0.23,13.068,"Low"
4,4,"Cleveland","USA","USD",35.201218,1781,-84.90557,"sqft",275000,2396,"TN","3030 Candies Ln NW",203900,309100,37312,0.275,43.56,"Low"
1,2,"Chattanooga","USA","USD",34.9919,896,-85.14817,"sqft",215000,1445,"TN","807 Graysville Rd",124200,200400,37421,0.215,20.0376,"Low"
4,4,"Chattanooga","USA","USD",35.023315,5200,-85.26125,"sqft",1350000,5174,"TN","107 S Crest Rd",498600,844400,37404,1.35,28.314,"High"
3,4,"Chattanooga","USA","USD",35.015934,2352,-85.173294,"sqft",364900,2469,"TN","1345 N Concord Rd",169900,202500,37421,0.3649,16.1172,"Low"
1,3,"Provo","USA","USD",40.21975,992,-111.67348,"sqft",265000,1229,"UT","1055 S 860 W",202200,222800,84601,0.265,8.712,"Low"
2,5,"Hooper","USA","USD",41.16366,1584,-112.133125,"sqft",495000,2063,"UT","5521 S 6300 W",323999,398600,84315,0.495,27.4428,"Low"
4,3,"Holladay","USA","USD",40.670578,1766,-111.81582,"sqft",445000,2027,"UT","2656 E Murray Holladay Rd",305700,434400,84117,0.445,0.8712,"Medium"
3,4,"Salt Lake City","USA","USD",40.740536,1620,-111.87898,"sqft",549000,2226,"UT","420 E Sherman Ave",275800,415300,84115,0.549,5.2272,"Medium"
4,5,"Grantsville","USA","USD",40.597916,4316,-112.47035,"sqft",529000,2100,"UT","216 W Apple St",348261,352500,84029,0.529,6.9696,"Low"
3,6,"South Jordan","USA","USD",40.55901,3775,-111.93485,"sqft",639900,2997,"UT","1522 W Pinyon Pines Way",474700,636027,84095,0.6399,4.7916,"Medium"
2,3,"Saint George","USA","USD",37.118526,1802,-113.62028,"sqft",485000,2178,"UT","1732 W 540 N UNIT 121",313800,489249,84770,0.485,3.9204,"Medium"
4,4,"Washington","USA","USD",37.076767,2165,-113.500786,"sqft",675000,2462,"UT","498 E Bailey Ln",85000,575100,84780,0.675,1.3068,"Medium"
3,2,"Ogden","USA","USD",41.260117,3480,-112.0785,"sqft",1150000,4369,"UT","4112 W 400 S",757000,1007300,84404,1.15,461.3004,"High"
3,4,"Clearfield","USA","USD",41.11669,2018,-112.03196,"sqft",430000,2266,"UT","327 W 200 N",332000,445100,84015,0.43,7.8408,"Medium"
1,2,"Elsinore","USA","USD",38.66196,960,-112.16322,"sqft",224900,1150,"UT","772 W 1400 S",100794,168600,84724,0.2249,40.0752,"Low"
2,2,"Taylorsville","USA","USD",40.652447,1040,-111.93273,"sqft",340000,1514,"UT","1457 W Coastal Ct",219300,306500,84123,0.34,0.4356,"Low"
3,5,"Bluffdale","USA","USD",40.470394,2648,-111.92006,"sqft",549900,2499,"UT","995 W Sapphire Peak Dr",339000,508300,84065,0.5499,1.3068,"Medium"
2,2,"Saint George","USA","USD",37.09365,1156,-113.62632,"sqft",359999,1604,"UT","2050 W Canyon View Dr APT 247",246000,358265,84770,0.359999,2.6136,"Low"
1,2,"Ogden","USA","USD",41.235237,930,-111.986855,"sqft",279900,1300,"UT","1756 Pacific Ave",182000,246600,84404,0.2799,8.712,"Low"
3,2,"North Logan","USA","USD",41.7595,1320,-111.82506,"sqft",315000,1495,"UT","1514 N 360 E",245785,304300,84341,0.315,0.4356,"Low"
3,4,"Kaysville","USA","USD",41.006897,1910,-111.931335,"sqft",440000,2385,"UT","1758 S 300 E",359000,492500,84037,0.44,10.89,"Medium"
3,4,"Santa Clara","USA","USD",37.14149,3384,-113.63799,"sqft",1300000,3897,"UT","34 Bedrock Cir",676400,890100,84765,1.3,24.3936,"High"
3,4,"Taylorsville","USA","USD",40.631893,2673,-111.93202,"sqft",599900,2070,"UT","1410 W Hawksbill Dr",361800,531100,84123,0.5999,10.0188,"Medium"
2,3,"Plainfield","USA","USD",44.36458,1352,-72.4317,"sqft",253000,2499,"VT","26 Marshfield Road",143500,242100,5667,0.253,10.89,"Low"
2,3,"Milton","USA","USD",44.639626,1902,-73.10697,"sqft",397000,2250,"VT","52 Main Street",234020,368200,5468,0.397,39.204,"Low"
4,4,"Randolph Center","USA","USD",43.896275,3200,-72.580284,"sqft",629000,4553,"VT","3446 South Randolph Road",452100,617655,5061,0.629,714.384,"Medium"
2,3,"Bristol","USA","USD",44.149372,1568,-73.07983,"sqft",215000,805,"VT","130 Sunwood Lane",124100,207500,5443,0.215,87.12,"Low"
2,4,"West Topsham","USA","USD",44.115864,2200,-72.30918,"sqft",250000,1800,"VT","488 Vermont Route 25",164500,205600,5086,0.25,23.958,"Low"
2,3,"Manchester Center","USA","USD",43.377495,1500,-73.00275,"sqft",270000,602,"VT","694 Cascade Road",128100,153700,5739,0.27,113.256,"Low"
6,5,"Stowe","USA","USD",44.55644,4143,-72.696594,"sqft",1299000,4042,"VT","464 Field Road UNIT 82",408400,831000,5672,1.299,0,"High"
4,4,"Springfield","USA","USD",43.29571,5866,-72.48009,"sqft",239000,2675,"VT","138 Main Street",138200,217900,5156,0.239,21.78,"Low"
4,4,"Fairlee","USA","USD",43.89251,3387,-72.20612,"sqft",525000,3639,"VT","103 Quinibeck Road",309300,482800,5045,0.525,135.036,"Medium"
1,3,"Milton","USA","USD",44.64673,1050,-73.14752,"sqft",59900,238,"VT","35 Dewey Drive",31330,58300,5468,0.0599,0,"Low"
2,3,"Essex Jct","USA","USD",44.50976,1206,-73.12991,"sqft",420000,2499,"VT","6 Colbert Street",216500,420001,5452,0.42,14.8104,"Medium"
2,4,"South Burlington","USA","USD",44.43735,2410,-73.2088,"sqft",550000,3499,"VT","19 Newton Avenue",405000,550001,5403,0.55,9.148,"Medium"
3,7,"Bellows Falls","USA","USD",43.13338,3780,-72.44788,"sqft",309000,4381,"VT","3 Green Street",166200,289246,5101,0.309,10.019,"Low"
2,4,"Newport News","USA","USD",36.988003,1488,-76.397255,"sqft",88701,1610,"VA","140 Ash Ave",117500,161700,23607,0.088701,0,"Low"
3,3,"Virginia Beach","USA","USD",36.852776,1716,-76.13392,"sqft",299900,2156,"VA","4461 Bennett Ln",183100,236100,23462,0.2999,0,"Low"
2,2,"Virginia Beach","USA","USD",36.907932,1256,-76.08395,"sqft",295000,2273,"VA","2204 Lesner Cres APT 103",232600,300800,23451,0.295,0,"Low"
2,2,"Newport News","USA","USD",37.13853,1120,-76.51409,"sqft",165000,1457,"VA","12792 Daybreak Cir",105700,150300,23602,0.165,0,"Low"
2,3,"Williamsburg","USA","USD",37.243484,2084,-76.7765,"sqft",389990,2199,"VA","102 Penrith Ct",296000,384300,23185,0.38999,22.52052,"Low"
2,3,"Blue Ridge","USA","USD",37.372684,1700,-79.82547,"sqft",249950,1844,"VA","711 Mountain Pass Rd",174300,257000,24064,0.24995,22.2156,"Low"
2,2,"Charlottesville","USA","USD",38.016647,900,-78.52148,"sqft",167500,1450,"VA","140 Yellowstone Dr APT 203",150800,184100,22903,0.1675,0,"Low"
1,3,"Hampton","USA","USD",37.05774,1440,-76.34345,"sqft",1e+05,1507,"VA","112 Beverly St",135300,189300,23669,0.1,9.748728,"Low"
2,4,"Harrisonburg","USA","USD",38.43542,932,-78.88448,"sqft",124900,1394,"VA","56 South Ave APT A",57600,102100,22801,0.1249,0,"Low"
2,3,"Newport News","USA","USD",37.168827,1618,-76.53879,"sqft",254000,1999,"VA","627 Dorene Pl",204000,257100,23608,0.254,0,"Low"
2,4,"Norfolk","USA","USD",36.87736,1886,-76.28712,"sqft",240000,2228,"VA","415 34th St",182800,257700,23508,0.24,3.101472,"Low"
1,2,"Madison Heights","USA","USD",37.417355,1671,-79.130356,"sqft",154999,1109,"VA","199 Clark St",54100,156300,24572,0.154999,1.527,"Low"
1,3,"Roanoke","USA","USD",37.318336,1388,-79.9454,"sqft",195000,1254,"VA","4619 Hazelridge Rd NW",163000,195900,24012,0.195,9.5832,"Low"
3,4,"Portsmouth","USA","USD",36.837677,2342,-76.35379,"sqft",304900,1999,"VA","404 Patrick St",284290,320000,23707,0.3049,10.4544,"Low"
4,4,"Norfolk","USA","USD",36.900497,2512,-76.31159,"sqft",669000,3220,"VA","6240 Rolfe Ave",447100,557800,23508,0.669,0,"Medium"
2,3,"Dayton","USA","USD",38.464794,1224,-79.05565,"sqft",269900,1627,"VA","10593 Mossy Dr",152800,218600,22821,0.2699,36.1548,"Low"
1,2,"Hampton","USA","USD",37.05304,744,-76.3488,"sqft",169999,1231,"VA","36 Mitchell Rd",83400,84700,23669,0.169999,6.059196,"Low"
4,4,"Halifax","USA","USD",36.75926,4434,-78.917496,"sqft",579900,3921,"VA","1092 Brook Run",348865,513300,24558,0.5799,43.995,"Medium"
2,3,"Hampton","USA","USD",37.020294,1431,-76.36917,"sqft",250000,1800,"VA","817 Ridgeway Ave",165300,242100,23661,0.25,10.001376,"Low"
1,3,"Norfolk","USA","USD",36.917103,1200,-76.23808,"sqft",319900,1694,"VA","7943 Carlton St",175500,217700,23518,0.3199,0,"Low"
3,3,"Virginia Beach","USA","USD",36.785625,2009,-75.9685,"sqft",339900,2530,"VA","1309 Myrica Pl",297300,347100,23454,0.3399,0,"Low"
2,3,"Kennewick","USA","USD",46.188232,1412,-119.15201,"sqft",379000,1867,"WA","2353 W 22nd Ave",245300,369700,99337,0.379,4.7916,"Low"
2,3,"Yakima","USA","USD",46.569016,1516,-120.58237,"sqft",399000,1999,"WA","5503 W Whatcom Ave",237300,359600,98903,0.399,6.9696,"Low"
1,3,"Toppenish","USA","USD",46.37649,992,-120.31946,"sqft",235000,1274,"WA","304 S Fir St",85500,136800,98948,0.235,6.0984,"Low"
2,3,"Yakima","USA","USD",46.5874,2420,-120.535255,"sqft",309000,1694,"WA","921 S 20th Ave",180100,309200,98902,0.309,6.534,"Low"
4,4,"Spokane","USA","USD",47.499893,2995,-117.432014,"sqft",739900,3099,"WA","17008 S Smythe Rd",450550,694400,99224,0.7399,219.978,"Medium"
3,4,"West Richland","USA","USD",46.275497,3000,-119.36694,"sqft",595000,2795,"WA","3065 Timberline Dr",385230,520800,99353,0.595,10.001,"Medium"
3,5,"Cheney","USA","USD",47.441875,2898,-117.6964,"sqft",465000,2799,"WA","23311 S Leaning Tree Ln",373680,456300,99004,0.465,224.334,"Medium"
2,4,"Hunters","USA","USD",48.11577,1656,-118.20354,"sqft",225000,2068,"WA","5016 Columbia River Rd",91522,280169,99137,0.225,14.8104,"Low"
2,2,"Chewelah","USA","USD",48.339207,2580,-117.67696,"sqft",695000,2870,"WA","2706 Burnt Valley Rd",386329,574400,99109,0.695,718.74,"Medium"
1,2,"Spokane","USA","USD",47.690113,2024,-117.41461,"sqft",365000,1500,"WA","3507 N Normandie St",258400,322100,99205,0.365,6.9696,"Low"
3,5,"Richland","USA","USD",46.281788,2132,-119.28685,"sqft",439000,2013,"WA","1009 Long Ave",265420,420900,99354,0.439,10.89,"Medium"
1,3,"Yakima","USA","USD",46.60934,864,-120.52857,"sqft",239000,1397,"WA","1430 Swan Ave",66500,145300,98902,0.239,3.4848,"Low"
3,4,"Veradale","USA","USD",47.641502,2348,-117.2105,"sqft",475000,2094,"WA","1704 S Early Dawn Dr",296600,457434,99037,0.475,13.068,"Medium"
2,3,"Kennewick","USA","USD",46.20564,1464,-119.15734,"sqft",309900,1882,"WA","402 S Dennis St",230750,329900,99336,0.3099,9.448,"Low"
2,3,"Pasco","USA","USD",46.248173,1030,-119.11316,"sqft",255000,1599,"WA","1819 W Jay St",168500,264700,99301,0.255,9.583,"Low"
3,4,"Elkview","USA","USD",38.415943,2084,-81.50135,"sqft",159000,1500,"WV","122 Wildwood Dr",89400,155900,25071,0.159,0,"Low"
3,3,"Morgantown","USA","USD",39.590153,2081,-79.88113,"sqft",389000,2191,"WV","20 Holly Ridge Dr",236300,352200,26508,0.389,43.56,"Low"
2,3,"Wheeling","USA","USD",40.068405,2500,-80.73397,"sqft",34900,1479,"WV","305 South York Street",45700,32600,26003,0.0349,4.2,"Low"
1,4,"Monongah","USA","USD",39.458015,1519,-80.21044,"sqft",63600,1200,"WV","129 Bridge St",106000,124500,26554,0.0636,7.5,"Low"
3,4,"Morgantown","USA","USD",39.624413,2291,-79.95404,"sqft",3e+05,2252,"WV","301 Park St",195500,302900,26501,0.3,4.199184,"Low"
2,2,"Charleston","USA","USD",38.426846,1280,-81.77112,"sqft",99900,1354,"WV","6 Jennifer Dr",117500,143900,25313,0.0999,13.068,"Low"
3,5,"Beckley","USA","USD",37.78113,3257,-81.2142,"sqft",285000,1950,"WV","119 McTaggart Dr",177900,285300,25801,0.285,17.8596,"Low"
1,3,"Buckhannon","USA","USD",38.9855,1054,-80.2167,"sqft",135000,1134,"WV","103 Wood St",67200,118200,26201,0.135,5.6628,"Low"
2,3,"Ripley","USA","USD",38.81657,1380,-81.70669,"sqft",30000,1249,"WV","222 1st Ave",56100,95400,25271,0.03,9.5832,"Low"
4,5,"Charles Town","USA","USD",39.3165,4637,-77.81454,"sqft",650000,3702,"WV","114 Lewis Washington Dr",513000,638300,25414,0.65,12.349,"Medium"
1,3,"Martinsburg","USA","USD",39.476124,1525,-77.9702,"sqft",280000,1429,"WV","779 Rock Cliff Dr",117100,262700,25401,0.28,21.1,"Low"
4,5,"Ranson","USA","USD",39.329018,3000,-77.88634,"sqft",425000,2499,"WV","46 Serenity Ln",192400,310600,25438,0.425,22.499,"Low"
3,4,"Harpers Ferry","USA","USD",39.3624,2990,-77.75388,"sqft",699000,2191,"WV","1323 Carter Ave",351700,416600,25425,0.699,379.8432,"Medium"
1,3,"Kearneysville","USA","USD",39.36847,1056,-77.885414,"sqft",170000,948,"WV","12 Hunt Dr",104800,164100,25430,0.17,10.001,"Low"
3,3,"Bunker Hill","USA","USD",39.328453,1604,-78.03003,"sqft",325000,1922,"WV","101 Faye Dr",223200,295700,25413,0.325,0.00022,"Low"
2,3,"Martinsburg","USA","USD",39.46633,1830,-77.99318,"sqft",284900,1764,"WV","109 Showers Ln",170800,277100,25403,0.2849,21.401,"Low"
1,2,"Gerrardstown","USA","USD",39.367443,800,-78.134964,"sqft",195000,1300,"WV","1471 Nancy Jack Rd",90500,164800,25420,0.195,47.916,"Low"
3,4,"Martinsburg","USA","USD",39.48852,2252,-77.93872,"sqft",319900,2078,"WV","49 Betts Way",227000,324700,25404,0.3199,8.05,"Low"
3,4,"Kearneysville","USA","USD",39.41142,2555,-77.90625,"sqft",375000,2298,"WV","179 Thorton Hall Rd",287600,382300,25430,0.375,8.00445,"Low"
3,3,"Madison","USA","USD",43.112957,1715,-89.28847,"sqft",325000,2527,"WI","5414 Park Meadow Dr",258900,335200,53704,0.325,4.7916,"Low"
2,3,"Green Bay","USA","USD",44.509953,2461,-88.07347,"sqft",259900,2028,"WI","1560 Careful Dr",164500,250000,54304,0.2599,8.712,"Low"
2,4,"Green Bay","USA","USD",44.52804,1486,-88.030975,"sqft",199900,1597,"WI","1000 Bond St",147800,209000,54303,0.1999,6.9696,"Low"
2,4,"Neenah","USA","USD",44.165066,2742,-88.44777,"sqft",339900,1900,"WI","1222 Lynrose Ln",219000,288400,54956,0.3399,10.89,"Low"
2,3,"Green Bay","USA","USD",44.531727,1232,-88.02168,"sqft",2e+05,999,"WI","1123 Lincoln St",96400,154500,54303,0.2,6.0984,"Low"
4,4,"Waunakee","USA","USD",43.196255,2920,-89.46022,"sqft",514900,2951,"WI","116 Fairbrook Dr",432700,521300,53597,0.5149,17.8596,"Medium"
2,2,"Ashland","USA","USD",46.58169,977,-90.885796,"sqft",154900,1135,"WI","908 Macarthur Ave",72500,154600,54806,0.1549,6.9696,"Low"
3,4,"Cheyenne","USA","USD",41.209763,2698,-104.82202,"sqft",710000,2395,"WY","530 E Iowa St",358838,561000,82009,0.71,216.0576,"Medium"
3,4,"Cheyenne","USA","USD",41.14702,2819,-104.71699,"sqft",489999,2324,"WY","3417 Farthing Rd",285898,486800,82001,0.489999,183.8232,"Medium"
2,4,"Cheyenne","USA","USD",41.35132,2484,-104.48039,"sqft",419000,2327,"WY","4214 Happy Trails Dr",230060,403500,82009,0.419,1627.8372,"Medium"
1,2,"Torrington","USA","USD",42.062534,1012,-104.17733,"sqft",135000,1109,"WY","1817 E E St",102931,122800,82240,0.135,7,"Low"
3,3,"Gillette","USA","USD",44.243538,1660,-105.5126,"sqft",244900,1829,"WY","5508 Glock Ave",216108,269900,82718,0.2449,4.847,"Low"
2,4,"Rawlins","USA","USD",41.792828,2544,-107.24558,"sqft",249000,1699,"WY","829 8th St",199333,241300,82301,0.249,9.375,"Low"
2,4,"Cheyenne","USA","USD",41.11387,2424,-104.82455,"sqft",256000,1995,"WY","1420 W Jefferson Rd",287779,282100,82007,0.256,6.72,"Low"
3,3,"Casper","USA","USD",42.82615,3866,-106.345215,"sqft",295000,2273,"WY","2341 Belmont Rd",414450,322300,82604,0.295,15.6816,"Low"
2,3,"Rock Springs","USA","USD",41.63135,1836,-109.25501,"sqft",279900,1999,"WY","3838 Peregrine St",210980,290100,82901,0.2799,10.45,"Low"
2,4,"Cheyenne","USA","USD",41.060253,1664,-104.80921,"sqft",415000,2100,"WY","810 Scott Dr",309052,407800,82007,0.415,92.7828,"Medium"
3,5,"Casper","USA","USD",42.8182,2224,-106.36613,"sqft",310000,1963,"WY","3568 Meadowlark Dr",195759,267000,82604,0.31,7.359,"Low"
2,3,"Riverton","USA","USD",43.029446,1280,-108.37007,"sqft",49900,208,"WY","1620 E Lincoln Ave LOT 55",16164,45300,82501,0.0499,0,"Low"
3,4,"Buffalo","USA","USD",44.19651,4368,-106.65201,"sqft",999900,4649,"WY","205 Wallows Creek Rd",649898,952200,82834,0.9999,1742.4,"High"
2,4,"Hawk Springs","USA","USD",41.786835,1962,-104.264175,"sqft",109000,1305,"WY","435 Main St",132558,172400,82217,0.109,28,"Low"
4,4,"Cheyenne","USA","USD",41.153934,2130,-104.72647,"sqft",360000,1981,"WY","3825 Fire Walker Trl",268048,338500,82001,0.36,3.66,"Low"
2,2,"Cheyenne","USA","USD",41.17142,1793,-104.81069,"sqft",3e+05,1223,"WY","1010 E Carlson St #3",199616,309400,82009,0.3,0,"Low"
2,3,"Riverton","USA","USD",43.538673,1600,-109.62817,"sqft",225000,698,"WY","408 Hough St",46650,204300,82513,0.225,14.8104,"Low"
2,3,"Mills","USA","USD",42.835503,3372,-106.413,"sqft",449900,2128,"WY","1302 River Heights Dr",327731,431700,82604,0.4499,11.7612,"Medium"
2,4,"Douglas","USA","USD",42.763844,2304,-105.38223,"sqft",110000,1935,"WY","403 N 4th St",135752,169900,82633,0.11,11.3256,"Low"
2,3,"Evanston","USA","USD",41.25482,1150,-110.95946,"sqft",159000,1195,"WY","801 Sioux Dr",114419,149900,82930,0.159,0.576,"Low"
4,6,"Gillette","USA","USD",44.245415,5022,-105.562035,"sqft",998000,3622,"WY","5221 Rocky Point Dr",638339,728600,82718,0.998,424.2744,"Medium"
1,2,"Casper","USA","USD",42.836254,640,-106.3527,"sqft",183000,926,"WY","1401 Sheridan Dr",65568,175424,82604,0.183,5.2,"Low"
